?q=rely|rely|verb|B2||/rɪˈlaɪ/|/rɪˈlaɪ/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rel/rely_/rely__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/rel/rely_/rely__us_1.mp3||https://www.oxfordlearnersdictionaries.com/search/english/?q=rely|Không có bản dịch|Không có bản dịch
?q=remove|remove|verb|A2|to take somebody/something away from a place|/rɪˈmuːv/|/rɪˈmuːv/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rem/remov/remove__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/rem/remov/remove__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">remove somebody/something</span> <span class="x">Illegally parked vehicles will be removed.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">remove somebody/something from somebody/something</span> <span class="x">He removed his hand from her shoulder.</span></li>;<li class="" htag="li"><span class="x">Three <span class="cl">children were removed</span> from the school for persistent bad behaviour.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">Remove</span> the pan <span class="cl">from the heat</span> and continue to stir the sauce.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=remove|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">remove somebody/something</span> <span class="x">Những xe đỗ trái phép sẽ bị loại bỏ.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">remove somebody/something from somebody/something</span> <span class="x">Anh bỏ tay khỏi vai cô.</span></li>;<li class="" htag="li"><span class="x">Ba <span class="cl">trẻ em đã bị xóa</span> from the school for persistent bad behaviour.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">Xóa</span> the pan <span class="cl">from the heat</span> and continue to stir the sauce.</span></li>|đưa ai đó/cái gì đó ra khỏi một nơi nào đó
?q=require|require|verb|B1|to need something; to depend on somebody/something|/rɪˈkwaɪə(r)/|/rɪˈkwaɪər/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/req/requi/require__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/req/requi/require__us_3.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require something</span> <span class="x">These pets require a lot of care and attention.</span></li>;<li class="" htag="li"><span class="x">Deciphering the code requires an expert.</span></li>;<li class="" htag="li"><span class="x">This condition requires urgent treatment.</span></li>;<li class="" htag="li"><span class="x">Do you require anything else? <span class="gloss" hclass="gloss" htag="span">(= in a shop/store, for example)</span></span></li>;<li class="" htag="li"><span class="x">These plants absolutely require shade.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require somebody/something to do something</span> <span class="x">True marriage requires us to show trust and loyalty.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require that…</span> <span class="x">The situation required that he be present.</span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(British English also)</span> <span class="x">The situation required that he should be present.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require doing something</span> <span class="x">Lentils do not require soaking before cooking.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=require|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require something</span> <span class="x">Những vật nuôi này cần được chăm sóc và quan tâm rất nhiều.</span></li>;<li class="" htag="li"><span class="x">Việc giải mã đòi hỏi phải có chuyên gia.</span></li>;<li class="" htag="li"><span class="x">Tình trạng này cần phải điều trị khẩn cấp.</span></li>;<li class="" htag="li"><span class="x">Bạn có cần gì khác không? <span class="gloss" hclass="gloss" htag="span">(= trong một cửa hàng/cửa hiệu, ví dụ)</span></span></li>;<li class="" htag="li"><span class="x">Những loại cây này thực sự cần bóng râm.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require somebody/something to do something</span> <span class="x">Hôn nhân đích thực đòi hỏi chúng ta phải thể hiện sự tin tưởng và chung thủy.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require that…</span> <span class="x">Tình hình đòi hỏi anh phải có mặt.</span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(British English also)</span> <span class="x">Tình hình đòi hỏi anh ấy phải có mặt.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">require doing something</span> <span class="x">Đậu lăng không cần ngâm trước khi nấu.</span></li>|cần cái gì đó; phụ thuộc vào ai đó/cái gì đó
?q=research|research|noun|A2|a careful study of a subject, especially in order to discover new facts or information about it|/rɪˈsɜːtʃ/|/ˈriːsɜːrtʃ/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/resea/research__gb_6.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/resea/research__us_2_rr.mp3|<li class="" htag="li"><span class="x"><span class="cl">scientific/medical/academic research</span></span></li>;<li class="" htag="li"><span class="x">They are raising money for cancer research.</span></li>;<li class="" htag="li"><span class="x">to <span class="cl">do/conduct/undertake research</span></span></li>;<li class="" htag="li"><span class="x">I've done some research to find out the cheapest way of travelling there.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">research into something</span> <span class="x">He has carried out extensive research into renewable energy sources.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">research on something/somebody</span> <span class="x">Recent research on deaf children has produced some interesting findings about their speech.</span></li>;<li class="" htag="li"><span class="x">Research on animals has led to some important medical advances.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">according to research</span> <span class="x">According to recent research, more people are going to the movies than ever before.</span></li>;<li class="" htag="li"><span class="x">Their latest <span class="cl">research project</span> will be funded by the government.</span></li>;<li class="" htag="li"><span class="x">Are you hoping to get a <span class="cl">research grant</span>?</span></li>;<li class="" htag="li"><span class="x">a <span class="cl">research fellow/assistant/scientist</span></span></li>;<li class="" htag="li"><span class="x">a <span class="cl">research institute/centre/laboratory</span></span></li>;<li class="" htag="li"><span class="x">The <span class="cl">research findings</span> were published in the Journal of Environmental Quality.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=research|<li class="" htag="li"><span class="x"><span class="cl">nghiên cứu khoa học/y tế/học thuật</span></span></li>;<li class="" htag="li"><span class="x">Họ đang gây quỹ cho nghiên cứu về bệnh ung thư.</span></li>;<li class="" htag="li"><span class="x">để <span class="cl">làm/tiến hành/thực hiện nghiên cứu</span></span></li>;<li class="" htag="li"><span class="x">Tôi đã nghiên cứu để tìm ra cách đi lại rẻ nhất đến đó.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">research into something</span> <span class="x">Ông đã tiến hành nghiên cứu sâu rộng về các nguồn năng lượng tái tạo.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">research on something/somebody</span> <span class="x">Các nghiên cứu gần đây về trẻ em khiếm thính đã đưa ra một số phát hiện thú vị về khả năng nói của trẻ.</span></li>;<li class="" htag="li"><span class="x">Nghiên cứu trên động vật đã mang lại một số tiến bộ y học quan trọng.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">according to research</span> <span class="x">Theo nghiên cứu gần đây, ngày càng có nhiều người đi xem phim hơn bao giờ hết.</span></li>;<li class="" htag="li"><span class="x">Dự án nghiên cứu mới nhất của họ <span class="cl"></span> will be funded by the government.</span></li>;<li class="" htag="li"><span class="x">Bạn có hy vọng nhận được một khoản tài trợ nghiên cứu <span class="cl"></span>?</span></li>;<li class="" htag="li"><span class="x">một <span class="cl">nghiên cứu viên/trợ lý/nhà khoa học</span></span></li>;<li class="" htag="li"><span class="x">một <span class="cl">viện nghiên cứu/trung tâm/phòng thí nghiệm</span></span></li>;<li class="" htag="li"><span class="x"><span class="cl">Những phát hiện nghiên cứu</span> were published in the Journal of Environmental Quality.</span></li>|một nghiên cứu cẩn thận về một chủ đề, đặc biệt là để khám phá những sự kiện hoặc thông tin mới về nó
?q=reside|reside|verb|C1|to live in a particular place|/rɪˈzaɪd/|/rɪˈzaɪd/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/resid/reside__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/resid/reside__us_1.mp3|<li class="" htag="li"><span class="x">He returned to Britain in 1939, having resided abroad for many years.</span></li>;<li class="" htag="li"><span class="x">Their passports do not give them the right to reside in Britain.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=reside|<li class="" htag="li"><span class="x">Ông trở về Anh vào năm 1939 sau nhiều năm sống ở nước ngoài.</span></li>;<li class="" htag="li"><span class="x">Hộ chiếu của họ không cấp cho họ quyền cư trú tại Anh.</span></li>|sống ở một nơi cụ thể
?q=resolve|resolve|verb|B2|to find an acceptable solution to a problem or difficulty|/rɪˈzɒlv/|/rɪˈzɑːlv/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/resol/resolve__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/resol/resolve__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">resolve something</span> <span class="x">to <span class="cl">resolve an issue/a dispute/a conflict/a crisis</span></span></li>;<li class="" htag="li"><span class="x">Attempts are being made to <span class="cl">resolve the problem</span> of security in schools.</span></li>;<li class="" htag="li"><span class="x">Both sides met in order to try to <span class="cl">resolve their differences</span>.</span></li>;<li class="" htag="li"><span class="x">We hope to <span class="cl">resolve the matter</span> as soon as possible.</span></li>;<li class="" htag="li"><span class="x">Everything is being done to <span class="cl">resolve the situation</span>.</span></li>;<li class="" htag="li"><span class="x">The dispute has not been <span class="cl">fully resolved</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">resolve itself</span> <span class="x">Be patient and the situation may resolve itself.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=resolve|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">resolve something</span> <span class="x">để <span class="cl">giải quyết một vấn đề/một tranh chấp/một xung đột/một cuộc khủng hoảng</span></span></li>;<li class="" htag="li"><span class="x">Những nỗ lực đang được thực hiện để <span class="cl">giải quyết vấn đề</span> of security in schools.</span></li>;<li class="" htag="li"><span class="x">Cả hai bên đã gặp nhau để cố gắng <span class="cl">giải quyết những bất đồng của họ</span>.</span></li>;<li class="" htag="li"><span class="x">Chúng tôi hy vọng sẽ <span class="cl">giải quyết được vấn đề</span> as soon as possible.</span></li>;<li class="" htag="li"><span class="x">Mọi thứ đang được thực hiện để <span class="cl">giải quyết tình hình</span>.</span></li>;<li class="" htag="li"><span class="x">Tranh chấp chưa được <span class="cl">giải quyết hoàn toàn</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">resolve itself</span> <span class="x">Hãy kiên nhẫn và tình hình sẽ tự giải quyết.</span></li>|tìm ra giải pháp chấp nhận được cho một vấn đề hoặc khó khăn
?q=resource|resource|noun|B1|a supply of something that a country, an organization or a person has and can use, especially to increase their wealth|/rɪˈsɔːs/|/ˈriːsɔːrs/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/resou/resource__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/resou/resource__us_1_rr.mp3|<li class="" htag="li"><span class="x">the exploitation of minerals and other <span class="cl">natural resources</span></span></li>;<li class="" htag="li"><span class="x">They promote the use of <span class="cl">renewable resources </span>like soybean oil.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">water/mineral/energy resources</span></span></li>;<li class="" htag="li"><span class="x">The school does the best it can with <span class="cl">limited resources</span> <span class="gloss" hclass="gloss" htag="span">(= money)</span>.</span></li>;<li class="" htag="li"><span class="x">a <span class="cl">valuable/precious/scarce resource</span></span></li>;<li class="" htag="li"><span class="x">Think carefully about how you <span class="cl">allocate resources</span>.</span></li>;<li class="" htag="li"><span class="x">We agreed to <span class="cl">pool our resources</span> <span class="gloss" hclass="gloss" htag="span">(= so that everyone gives something)</span>.</span></li>;<li class="" htag="li"><span class="x">Police have had to <span class="cl">devote</span> more <span class="cl">resources</span> to these cases.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=resource|<li class="" htag="li"><span class="x">việc khai thác khoáng sản và các <span class="cl">tài nguyên thiên nhiên khác</span></span></li>;<li class="" htag="li"><span class="x">Họ thúc đẩy việc sử dụng <span class="cl">các nguồn tài nguyên tái tạo</span>like soybean oil.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">nguồn nước/khoáng sản/năng lượng</span></span></li>;<li class="" htag="li"><span class="x">Nhà trường đã làm tốt nhất có thể với <span class="cl">nguồn lực hạn chế</span> <span class="gloss" hclass="gloss" htag="span">(= money)</span>.</span></li>;<li class="" htag="li"><span class="x">một nguồn tài nguyên <span class="cl">có giá trị/quý giá/hiếm có</span></span></li>;<li class="" htag="li"><span class="x">Hãy suy nghĩ cẩn thận về cách bạn <span class="cl">phân bổ nguồn lực</span>.</span></li>;<li class="" htag="li"><span class="x">Chúng tôi đã đồng ý <span class="cl">gộp chung các nguồn lực của chúng tôi</span> <span class="gloss" hclass="gloss" htag="span">(= so that everyone gives something)</span>.</span></li>;<li class="" htag="li"><span class="x">Cảnh sát đã phải <span class="cl">cống hiến</span> more <span class="cl">resources</span> to these cases.</span></li>|nguồn cung cấp thứ gì đó mà một quốc gia, một tổ chức hoặc một cá nhân có và có thể sử dụng, đặc biệt là để tăng của cải của họ
?q=respond|respond|verb|A2|to give a spoken or written answer to somebody/something|/rɪˈspɒnd/|/rɪˈspɑːnd/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/respo/respond__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/respo/respond__us_1.mp3|<li class="" htag="li"><span class="x">I asked him his name, but he didn't respond.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">respond to something/somebody</span> <span class="x">The government did not <span class="cl">respond to our questions</span>.</span></li>;<li class="" htag="li"><span class="x">She never responded to my letter.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">+ speech</span> <span class="x">‘I'm not sure,’ she responded.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">respond that…</span> <span class="x">When asked about the company's future, the director responded that he remained optimistic.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">respond with something</span> <span class="x">He responded with a question.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=respond|<li class="" htag="li"><span class="x">Tôi hỏi tên anh ấy nhưng anh ấy không trả lời.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">respond to something/somebody</span> <span class="x">Chính phủ đã không <span class="cl">trả lời câu hỏi của chúng tôi</span>.</span></li>;<li class="" htag="li"><span class="x">Cô ấy không bao giờ trả lời thư của tôi.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">+ speech</span> <span class="x">""Tôi không chắc chắn"", cô trả lời.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">respond that…</span> <span class="x">Khi được hỏi về tương lai của công ty, vị giám đốc trả lời rằng ông vẫn lạc quan.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">respond with something</span> <span class="x">Anh ấy trả lời bằng một câu hỏi.</span></li>|trả lời bằng lời nói hoặc văn bản cho ai đó/cái gì đó
?q=restore|restore|verb|B2+|to bring back a situation or feeling that existed before|/rɪˈstɔː(r)/|/rɪˈstɔːr/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/resto/restore__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/resto/restore__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restore something</span> <span class="x">The measures are intended to <span class="cl">restore</span> public <span class="cl">confidence</span> in the economy.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">Order was</span> quickly <span class="cl">restored</span> after the riots.</span></li>;<li class="" htag="li"><span class="x">Such kindness restores your faith in human nature <span class="gloss" hclass="gloss" htag="span">(= makes you believe most people are kind)</span>.</span></li>;<li class="" htag="li"><span class="x">The operation restored his sight <span class="gloss" hclass="gloss" htag="span">(= made him able to see again)</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restore something to somebody</span> <span class="x"><span class="cl">Peace has</span> now <span class="cl">been restored</span> to the area.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=restore|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restore something</span> <span class="x">Các biện pháp này nhằm mục đích <span class="cl">khôi phục</span> public <span class="cl">confidence</span> in the economy.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">Đơn hàng đã được</span> quickly <span class="cl">restored</span> after the riots.</span></li>;<li class="" htag="li"><span class="x">Lòng tốt như vậy khôi phục lại niềm tin của bạn vào bản chất con người <span class="gloss" hclass="gloss" htag="span">(= khiến bạn tin rằng hầu hết mọi người đều tốt bụng)</span>.</span></li>;<li class="" htag="li"><span class="x">Ca phẫu thuật đã phục hồi thị lực cho anh ấy <span class="gloss" hclass="gloss" htag="span">(= khiến anh ấy có thể nhìn thấy lại)</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restore something to somebody</span> <span class="x"><span class="cl">Hòa bình đã</span> now <span class="cl">been restored</span> to the area.</span></li>|để mang lại một tình huống hoặc cảm giác đã tồn tại trước đó
?q=restrain|restrain|verb|D|to stop somebody/something from doing something, especially by using physical force|/rɪˈstreɪn/|/rɪˈstreɪn/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/restr/restrain__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/restr/restrain__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrain somebody/something</span> <span class="x">The prisoner had to be restrained by the police.</span></li>;<li class="" htag="li"><span class="x">He placed a restraining hand on her arm.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrain somebody/something from (doing) something</span> <span class="x">They have obtained an injunction restraining the company from selling the product.</span></li>;<li class="" htag="li"><span class="x">I had to restrain her from hitting out at passers-by.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=restrain|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrain somebody/something</span> <span class="x">Cảnh sát đã phải khống chế tù nhân.</span></li>;<li class="" htag="li"><span class="x">Anh đặt một bàn tay lên cánh tay cô để giữ chặt.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrain somebody/something from (doing) something</span> <span class="x">Họ đã có được lệnh cấm công ty bán sản phẩm.</span></li>;<li class="" htag="li"><span class="x">Tôi phải ngăn cô ấy không đánh người qua đường.</span></li>|ngăn cản ai đó/cái gì đó làm gì đó, đặc biệt là bằng cách sử dụng vũ lực
?q=restrict|restrict|verb|B2+|to limit the size, amount or range of something|/rɪˈstrɪkt/|/rɪˈstrɪkt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/res/restr/restrict__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/res/restr/restrict__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrict something to something</span> <span class="x">Speed is restricted to 30 mph in towns.</span></li>;<li class="" htag="li"><span class="x">We restrict the number of students per class to ten.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrict something</span> <span class="x">Fog severely restricted visibility.</span></li>;<li class="" htag="li"><span class="x">Having small children tends to restrict your freedom.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=restrict|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrict something to something</span> <span class="x">Tốc độ bị giới hạn ở mức 30 dặm/giờ trong thị trấn.</span></li>;<li class="" htag="li"><span class="x">Chúng tôi giới hạn số lượng học sinh trong mỗi lớp là mười người.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">restrict something</span> <span class="x">Sương mù làm hạn chế nghiêm trọng tầm nhìn.</span></li>;<li class="" htag="li"><span class="x">Việc có con nhỏ thường hạn chế sự tự do của bạn.</span></li>|để giới hạn kích thước, số lượng hoặc phạm vi của một cái gì đó
?q=retain|retain|verb|B2|to keep something; to continue to have something|/rɪˈteɪn/|/rɪˈteɪn/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/ret/retai/retain__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/ret/retai/retain__us_3.mp3|<li class="" htag="li"><span class="x">to retain your independence</span></li>;<li class="" htag="li"><span class="x">He struggled to <span class="cl">retain control</span> of the situation.</span></li>;<li class="" htag="li"><span class="x">The house retains much of its original charm.</span></li>;<li class="" htag="li"><span class="x">She <span class="cl">retained her</span> tennis <span class="cl">title</span> for the third year.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=retain|<li class="" htag="li"><span class="x">để giữ lại sự độc lập của bạn</span></li>;<li class="" htag="li"><span class="x">Anh ấy đã đấu tranh để <span class="cl">giữ quyền kiểm soát</span> of the situation.</span></li>;<li class="" htag="li"><span class="x">Ngôi nhà vẫn giữ được nhiều nét quyến rũ ban đầu.</span></li>;<li class="" htag="li"><span class="x">Cô ấy <span class="cl">giữ lại</span> tennis <span class="cl">title</span> for the third year.</span></li>|giữ lại cái gì đó; tiếp tục có cái gì đó
?q=reveal|reveal|verb|B2|to make something known to somebody|/rɪˈviːl/|/rɪˈviːl/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rev/revea/reveal__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/rev/revea/reveal__us_5.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal something</span> <span class="x">to <span class="cl">reveal a secret</span></span></li>;<li class="" htag="li"><span class="x">Her expression revealed nothing.</span></li>;<li class="" htag="li"><span class="x">A series of flashbacks <span class="cl">reveal the details</span> of the tragedy.</span></li>;<li class="" htag="li"><span class="x">The <span class="cl">identity</span> of the buyer has not <span class="cl">been revealed</span>.</span></li>;<li class="" htag="li"><span class="x">The survey reveals some worrying statistics.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal something to somebody</span> <span class="x">The doctors did not <span class="cl">reveal the truth</span> to him.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal (that)…</span> <span class="x">The report reveals that the company made a loss of £20 million last year.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">it is revealed that…</span> <span class="x">It was revealed that important evidence had been suppressed.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal how, what, etc…</span> <span class="x">Officers could not reveal how he died.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal somebody/something to be/have something</span> <span class="x">Salted peanuts were recently revealed to be the nation's favourite snack.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal somebody/something as something</span> <span class="x">He has been revealed as a traitor.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=reveal|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal something</span> <span class="x">để <span class="cl">tiết lộ một bí mật</span></span></li>;<li class="" htag="li"><span class="x">Biểu cảm của cô không biểu lộ điều gì.</span></li>;<li class="" htag="li"><span class="x">Một loạt hồi tưởng <span class="cl">tiết lộ các chi tiết</span> of the tragedy.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">Bản sắc</span> of the buyer has not <span class="cl">been revealed</span>.</span></li>;<li class="" htag="li"><span class="x">Cuộc khảo sát cho thấy một số số liệu thống kê đáng lo ngại.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal something to somebody</span> <span class="x">Các bác sĩ đã không <span class="cl">tiết lộ sự thật</span> to him.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal (that)…</span> <span class="x">Báo cáo cho thấy công ty đã lỗ 20 triệu bảng Anh vào năm ngoái.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">it is revealed that…</span> <span class="x">Người ta phát hiện ra rằng bằng chứng quan trọng đã bị che giấu.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal how, what, etc…</span> <span class="x">Các sĩ quan không thể tiết lộ lý do anh ta chết.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal somebody/something to be/have something</span> <span class="x">Đậu phộng muối gần đây được tiết lộ là món ăn vặt được ưa chuộng nhất cả nước.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">reveal somebody/something as something</span> <span class="x">Ông đã bị lộ là kẻ phản bội.</span></li>|để cho ai đó biết điều gì đó
?q=revenue|revenue|noun|B2+|the money that a government receives from taxes or that an organization, etc. receives from its business|/ˈrevənjuː/|/ˈrevənuː/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rev/reven/revenue__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/rev/reven/revenue__us_1.mp3|<li class="" htag="li"><span class="x">The government is currently facing a shortfall in tax revenue.</span></li>;<li class="" htag="li"><span class="x">Advertising revenue finances the commercial television channels.</span></li>;<li class="" htag="li"><span class="x">a slump in oil revenues</span></li>;<li class="" htag="li"><span class="x">The company's annual revenues rose by 30%.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=revenue|<li class="" htag="li"><span class="x">Chính phủ hiện đang phải đối mặt với tình trạng thiếu hụt thuế.</span></li>;<li class="" htag="li"><span class="x">Doanh thu từ quảng cáo tài trợ cho các kênh truyền hình thương mại.</span></li>;<li class="" htag="li"><span class="x">sự sụt giảm doanh thu dầu mỏ</span></li>;<li class="" htag="li"><span class="x">Doanh thu hàng năm của công ty tăng 30%.</span></li>|số tiền mà chính phủ nhận được từ thuế hoặc một tổ chức, v.v. nhận được từ hoạt động kinh doanh của mình
?q=reverse|reverse|verb|C1|to change something completely so that it is the opposite of what it was before|/rɪˈvɜːs/|/rɪˈvɜːrs/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/r/rev/rever/reverse__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/r/rev/rever/reverse__us_1.mp3|<li class="" htag="li"><span class="x">Falling birth rates may <span class="cl">reverse the trend</span> towards early retirement.</span></li>;<li class="" htag="li"><span class="x">to reverse a procedure/process</span></li>;<li class="" htag="li"><span class="x">The government has failed to reverse the economic decline.</span></li>;<li class="" htag="li"><span class="x">It is sometimes possible to arrest or reverse the disease.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=reverse|<li class="" htag="li"><span class="x">Tỷ lệ sinh giảm có thể <span class="cl">đảo ngược xu hướng</span> towards early retirement.</span></li>;<li class="" htag="li"><span class="x">đảo ngược một thủ tục/quy trình</span></li>;<li class="" htag="li"><span class="x">Chính phủ đã không thể đảo ngược tình trạng suy thoái kinh tế.</span></li>;<li class="" htag="li"><span class="x">Đôi khi có thể ngăn chặn hoặc đảo ngược căn bệnh.</span></li>|thay đổi hoàn toàn một cái gì đó để nó trở nên trái ngược với cái trước đó
